instant_x,dateday,season_x,year_x,month_x,hour,holiday_x,weekday_x,workingday_x,weathercituation_x,temp_x,atemp_x,humidity_x,windspeed_x,unregistered_x,registered_x,count_x,instant_y,season_y,year_y,month_y,holiday_y,weekday_y,workingday_y,weathercituation_y,temp_y,atemp_y,humidity_y,windspeed_y,unregistered_y,registered_y,count_y,season_type,recency,frequency,monetary,R,F,M,RFM_Score
14333,2012-08-25,3,2012,8,9,0,6,0,2,0.68,0.6364,0.69,0.2836,60,228,288,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6341,25633536,1,4,3,143
14334,2012-08-25,3,2012,8,10,0,6,0,2,0.7,0.6515,0.65,0.2985,148,294,442,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6495,25697820,1,4,3,143
14335,2012-08-25,3,2012,8,11,0,6,0,2,0.72,0.6818,0.62,0.2836,143,314,457,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6510,25711370,1,4,3,143
14336,2012-08-25,3,2012,8,12,0,6,0,3,0.72,0.6667,0.54,0.3881,217,367,584,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6637,25782200,1,4,3,143
14337,2012-08-25,3,2012,8,13,0,6,0,2,0.72,0.6667,0.51,0.3582,186,331,517,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6570,25738999,1,4,3,143
14338,2012-08-25,3,2012,8,14,0,6,0,3,0.66,0.6212,0.65,0.2537,150,332,482,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6535,25727896,1,4,3,143
14339,2012-08-25,3,2012,8,15,0,6,0,2,0.64,0.6061,0.73,0.3284,79,154,233,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6286,25603754,1,4,3,143
14340,2012-08-25,3,2012,8,16,0,6,0,2,0.66,0.6212,0.74,0.2985,174,260,434,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6487,25680712,1,4,3,143
14341,2012-08-25,3,2012,8,17,0,6,0,2,0.66,0.6212,0.74,0.3284,132,271,403,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6456,25677085,1,4,3,143
14342,2012-08-25,3,2012,8,18,0,6,0,2,0.66,0.6212,0.69,0.4627,122,261,383,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6436,25667835,1,4,3,143
14343,2012-08-25,3,2012,8,19,0,6,0,2,0.64,0.5909,0.78,0.2985,97,257,354,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6407,25658850,1,4,3,143
14344,2012-08-25,3,2012,8,20,0,6,0,3,0.62,0.5758,0.83,0.2537,65,176,241,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6294,25610288,1,4,3,143
14345,2012-08-25,3,2012,8,21,0,6,0,1,0.62,0.5758,0.83,0.3582,60,148,208,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6261,25598656,1,4,3,143
14346,2012-08-25,3,2012,8,22,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6235,25592624,1,4,3,143
14347,2012-08-25,3,2012,8,23,0,6,0,2,0.62,0.5758,0.83,0.2537,34,124,158,603,3,2012,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Fall,4210,6211,25587464,1,3,3,133
14348,2012-08-26,3,2012,8,0,0,0,0,1,0.64,0.5758,0.89,0.2537,23,111,134,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5389,19836734,1,3,3,133
14349,2012-08-26,3,2012,8,1,0,0,0,1,0.64,0.5758,0.89,0.194,18,116,134,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5389,19837404,1,3,3,133
14350,2012-08-26,3,2012,8,2,0,0,0,2,0.64,0.5758,0.89,0.2239,12,104,116,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5371,19833924,1,3,3,133
14351,2012-08-26,3,2012,8,3,0,0,0,2,0.64,0.5758,0.89,0.2537,11,42,53,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5308,19824086,1,3,3,133
14352,2012-08-26,3,2012,8,4,0,0,0,2,0.64,0.5758,0.89,0.194,5,11,16,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5271,19822036,1,3,3,133
14353,2012-08-26,3,2012,8,5,0,0,0,1,0.64,0.5758,0.89,0.194,3,13,16,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5271,19822068,1,3,3,133
14354,2012-08-26,3,2012,8,6,0,0,0,1,0.62,0.5606,0.88,0.2985,5,16,21,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5276,19822196,1,3,3,133
14355,2012-08-26,3,2012,8,7,0,0,0,1,0.64,0.5758,0.89,0.194,11,23,34,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5289,19822642,1,3,3,133
14356,2012-08-26,3,2012,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,21,112,133,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5388,19836756,1,3,3,133
14357,2012-08-26,3,2012,8,9,0,0,0,1,0.68,0.6364,0.79,0.2537,67,196,263,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5518,19873408,1,3,3,133
14358,2012-08-26,3,2012,8,10,0,0,0,1,0.74,0.697,0.66,0.3881,127,258,385,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5640,19921190,1,3,3,133
14359,2012-08-26,3,2012,8,11,0,0,0,1,0.74,0.697,0.66,0.3582,150,332,482,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5737,19981884,1,3,3,133
14360,2012-08-26,3,2012,8,12,0,0,0,3,0.72,0.697,0.74,0.3582,225,401,626,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5881,20072886,1,3,3,133
14361,2012-08-26,3,2012,8,13,0,0,0,3,0.66,0.6061,0.78,0.4179,166,375,541,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5796,20024735,1,3,3,133
14362,2012-08-26,3,2012,8,14,0,0,0,1,0.64,0.5758,0.89,0.1045,125,252,377,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5632,19916864,1,3,3,133
14363,2012-08-26,3,2012,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5646,19923129,1,3,3,133
14364,2012-08-26,3,2012,8,16,0,0,0,3,0.64,0.5758,0.89,0.2836,57,116,173,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5428,19841928,1,3,3,133
14365,2012-08-26,3,2012,8,17,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172,233,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5488,19861936,1,3,3,133
14366,2012-08-26,3,2012,8,18,0,0,0,2,0.64,0.5758,0.89,0.0896,77,187,264,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5519,19871228,1,3,3,133
14367,2012-08-26,3,2012,8,19,0,0,0,2,0.64,0.5758,0.89,0.1642,80,212,292,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5547,19883764,1,3,3,133
14368,2012-08-26,3,2012,8,20,0,0,0,1,0.64,0.5758,0.89,0.1642,40,171,211,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5466,19857941,1,3,3,133
14369,2012-08-26,3,2012,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,26,140,166,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5421,19845100,1,3,3,133
14370,2012-08-26,3,2012,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5369,19832576,1,3,3,133
14371,2012-08-26,3,2012,8,23,0,0,0,1,0.62,0.5758,0.83,0.0896,21,59,80,604,3,2012,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Fall,4209,5335,19826580,1,3,3,133
14372,2012-08-27,3,2012,8,0,0,1,1,1,0.62,0.5758,0.83,0.0,4,28,32,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,6949,41004872,1,4,4,144
14373,2012-08-27,3,2012,8,1,0,1,1,1,0.62,0.5606,0.88,0.0896,3,4,7,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,6924,41004004,1,4,4,144
14374,2012-08-27,3,2012,8,2,0,1,1,1,0.62,0.5606,0.88,0.1343,0,8,8,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,6925,41004040,1,4,4,144
14375,2012-08-27,3,2012,8,3,0,1,1,1,0.62,0.5606,0.88,0.0896,1,3,4,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,6921,41003988,1,4,4,144
14376,2012-08-27,3,2012,8,4,0,1,1,1,0.62,0.5758,0.83,0.0,1,11,12,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,6929,41004108,1,4,4,144
14377,2012-08-27,3,2012,8,5,0,1,1,1,0.62,0.5606,0.88,0.0,4,32,36,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,6953,41005128,1,4,4,144
14378,2012-08-27,3,2012,8,6,0,1,1,1,0.62,0.5606,0.88,0.0,4,141,145,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7062,41024421,1,4,4,144
14379,2012-08-27,3,2012,8,7,0,1,1,1,0.66,0.6061,0.83,0.0,15,418,433,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7350,41184970,1,4,4,144
14380,2012-08-27,3,2012,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7616,41472306,1,4,4,144
14381,2012-08-27,3,2012,8,9,0,1,1,1,0.66,0.6061,0.83,0.1045,40,302,342,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7259,41107260,1,4,4,144
14382,2012-08-27,3,2012,8,10,0,1,1,1,0.72,0.697,0.74,0.1343,63,143,206,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7123,41033434,1,4,4,144
14383,2012-08-27,3,2012,8,11,0,1,1,1,0.74,0.697,0.66,0.194,47,182,229,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7146,41045654,1,4,4,144
14384,2012-08-27,3,2012,8,12,0,1,1,1,0.76,0.7121,0.62,0.0,69,214,283,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7200,41064538,1,4,4,144
14385,2012-08-27,3,2012,8,13,0,1,1,1,0.76,0.7121,0.57,0.1642,77,211,288,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7205,41064744,1,4,4,144
14386,2012-08-27,3,2012,8,14,0,1,1,1,0.8,0.7424,0.49,0.0896,66,180,246,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7163,41048256,1,4,4,144
14387,2012-08-27,3,2012,8,15,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205,282,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7199,41061786,1,4,4,144
14388,2012-08-27,3,2012,8,16,0,1,1,1,0.8,0.7576,0.55,0.2537,77,367,444,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7361,41166924,1,4,4,144
14389,2012-08-27,3,2012,8,17,0,1,1,1,0.8,0.7273,0.46,0.2239,101,744,845,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7762,41632656,1,4,4,144
14390,2012-08-27,3,2012,8,18,0,1,1,1,0.78,0.7121,0.52,0.2537,83,751,834,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7751,41630310,1,4,4,144
14391,2012-08-27,3,2012,8,19,0,1,1,1,0.74,0.697,0.7,0.2239,74,499,573,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7490,41289903,1,4,4,144
14392,2012-08-27,3,2012,8,20,0,1,1,1,0.74,0.697,0.7,0.194,50,366,416,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7333,41156232,1,4,4,144
14393,2012-08-27,3,2012,8,21,0,1,1,1,0.72,0.697,0.74,0.194,39,239,278,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7195,41070418,1,4,4,144
14394,2012-08-27,3,2012,8,22,0,1,1,1,0.7,0.6667,0.84,0.194,30,131,161,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7078,41025067,1,4,4,144
14395,2012-08-27,3,2012,8,23,0,1,1,1,0.7,0.6667,0.84,0.1642,35,79,114,605,3,2012,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Fall,4208,7031,41012982,1,4,4,144
14396,2012-08-28,3,2012,8,0,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29,38,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7078,42980302,1,4,4,144
14397,2012-08-28,3,2012,8,1,0,2,1,1,0.68,0.6364,0.89,0.194,4,17,21,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7061,42979557,1,4,4,144
14398,2012-08-28,3,2012,8,2,0,2,1,1,0.68,0.6364,0.83,0.2537,2,13,15,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7055,42979395,1,4,4,144
14399,2012-08-28,3,2012,8,3,0,2,1,1,0.66,0.5909,0.89,0.1343,0,4,4,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7044,42979216,1,4,4,144
14400,2012-08-28,3,2012,8,4,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7048,42979248,1,4,4,144
14401,2012-08-28,3,2012,8,5,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7082,42980838,1,4,4,144
14402,2012-08-28,3,2012,8,6,0,2,1,2,0.66,0.5909,0.89,0.1045,3,144,147,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7187,43000368,1,4,4,144
14403,2012-08-28,3,2012,8,7,0,2,1,2,0.66,0.6061,0.83,0.1045,14,255,269,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7309,43047795,1,4,4,144
14404,2012-08-28,3,2012,8,8,0,2,1,2,0.66,0.6212,0.85,0.1045,25,668,693,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7733,43442124,1,4,4,144
14405,2012-08-28,3,2012,8,9,0,2,1,2,0.7,0.6667,0.79,0.1642,44,351,395,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7435,43117845,1,4,4,144
14406,2012-08-28,3,2012,8,10,0,2,1,1,0.74,0.6818,0.62,0.2537,39,165,204,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7244,43012860,1,4,4,144
14407,2012-08-28,3,2012,8,11,0,2,1,1,0.78,0.7273,0.55,0.2537,47,171,218,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7258,43016478,1,4,4,144
14408,2012-08-28,3,2012,8,12,0,2,1,1,0.8,0.7424,0.49,0.2836,56,241,297,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7337,43050777,1,4,4,144
14409,2012-08-28,3,2012,8,13,0,2,1,1,0.82,0.7424,0.43,0.2985,56,232,288,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7328,43046016,1,4,4,144
14410,2012-08-28,3,2012,8,14,0,2,1,1,0.84,0.7424,0.38,0.3284,72,179,251,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7291,43024129,1,4,4,144
14411,2012-08-28,3,2012,8,15,0,2,1,1,0.82,0.7273,0.34,0.2985,59,258,317,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7357,43060986,1,4,4,144
14412,2012-08-28,3,2012,8,16,0,2,1,1,0.82,0.7121,0.33,0.3284,84,396,480,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7520,43169280,1,4,4,144
14413,2012-08-28,3,2012,8,17,0,2,1,1,0.8,0.697,0.35,0.3881,90,774,864,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7904,43647936,1,4,4,144
14414,2012-08-28,3,2012,8,18,0,2,1,1,0.78,0.697,0.4,0.2537,82,736,818,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7858,43581248,1,4,4,144
14415,2012-08-28,3,2012,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642,82,515,597,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7637,43286655,1,4,4,144
14416,2012-08-28,3,2012,8,20,0,2,1,1,0.72,0.6667,0.48,0.1045,87,348,435,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7475,43130580,1,4,4,144
14417,2012-08-28,3,2012,8,21,0,2,1,1,0.72,0.6667,0.48,0.0896,38,276,314,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7354,43065864,1,4,4,144
14418,2012-08-28,3,2012,8,22,0,2,1,1,0.7,0.6515,0.54,0.0,20,196,216,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7256,43021536,1,4,4,144
14419,2012-08-28,3,2012,8,23,0,2,1,1,0.68,0.6364,0.57,0.0,17,92,109,606,3,2012,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Fall,4207,7149,42989228,1,4,4,144
14420,2012-08-29,3,2012,8,0,0,3,1,1,0.66,0.6212,0.69,0.0,8,39,47,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7744,50186273,1,4,4,144
14421,2012-08-29,3,2012,8,1,0,3,1,1,0.64,0.6061,0.69,0.1343,2,12,14,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7711,50184608,1,4,4,144
14422,2012-08-29,3,2012,8,2,0,3,1,1,0.62,0.5909,0.73,0.1343,2,4,6,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7703,50184464,1,4,4,144
14423,2012-08-29,3,2012,8,3,0,3,1,1,0.62,0.5909,0.73,0.1045,0,9,9,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7706,50184521,1,4,4,144
14424,2012-08-29,3,2012,8,4,0,3,1,1,0.6,0.5909,0.73,0.2239,2,8,10,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7707,50184520,1,4,4,144
14425,2012-08-29,3,2012,8,5,0,3,1,1,0.6,0.5909,0.73,0.194,3,37,40,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7737,50185920,1,4,4,144
14426,2012-08-29,3,2012,8,6,0,3,1,1,0.6,0.5909,0.73,0.194,6,175,181,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7878,50216115,1,4,4,144
14427,2012-08-29,3,2012,8,7,0,3,1,1,0.64,0.6061,0.65,0.0896,23,531,554,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8251,50478614,1,4,4,144
14428,2012-08-29,3,2012,8,8,0,3,1,1,0.66,0.6212,0.61,0.1642,28,780,808,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8505,50814680,1,4,4,144
14429,2012-08-29,3,2012,8,9,0,3,1,1,0.7,0.6515,0.51,0.194,40,308,348,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8045,50291624,1,4,4,144
14430,2012-08-29,3,2012,8,10,0,3,1,1,0.72,0.6667,0.48,0.1642,34,144,178,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7875,50210072,1,4,4,144
14431,2012-08-29,3,2012,8,11,0,3,1,1,0.72,0.6515,0.45,0.0,67,186,253,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7950,50231498,1,4,4,144
14432,2012-08-29,3,2012,8,12,0,3,1,1,0.76,0.6818,0.4,0.0,79,281,360,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8057,50285600,1,4,4,144
14433,2012-08-29,3,2012,8,13,0,3,1,1,0.74,0.6667,0.42,0.0,68,232,300,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7997,50254040,1,4,4,144
14434,2012-08-29,3,2012,8,14,0,3,1,1,0.76,0.6818,0.4,0.0896,87,214,301,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7998,50248854,1,4,4,144
14435,2012-08-29,3,2012,8,15,0,3,1,1,0.76,0.6818,0.4,0.194,96,242,338,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8035,50266236,1,4,4,144
14436,2012-08-29,3,2012,8,16,0,3,1,1,0.76,0.6667,0.37,0.1343,104,389,493,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8190,50376217,1,4,4,144
14437,2012-08-29,3,2012,8,17,0,3,1,1,0.78,0.6818,0.35,0.2239,108,762,870,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8567,50847380,1,4,4,144
14438,2012-08-29,3,2012,8,18,0,3,1,1,0.74,0.6667,0.42,0.1642,119,693,812,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8509,50747156,1,4,4,144
14439,2012-08-29,3,2012,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,120,523,643,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8340,50520729,1,4,4,144
14440,2012-08-29,3,2012,8,20,0,3,1,1,0.68,0.6364,0.57,0.0,49,378,427,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8124,50345846,1,4,4,144
14441,2012-08-29,3,2012,8,21,0,3,1,1,0.66,0.6212,0.54,0.1045,48,265,313,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,8010,50267385,1,4,4,144
14442,2012-08-29,3,2012,8,22,0,3,1,1,0.66,0.6212,0.54,0.0,50,185,235,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7932,50227915,1,4,4,144
14443,2012-08-29,3,2012,8,23,0,3,1,1,0.66,0.6212,0.57,0.0,34,123,157,607,3,2012,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,Fall,4206,7854,50203751,1,4,4,144
14444,2012-08-30,3,2012,8,0,0,4,1,1,0.64,0.6061,0.69,0.0,14,51,65,608,3,2012,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,Fall,4205,7778,50454048,1,4,4,144
14445,2012-08-30,3,2012,8,1,0,4,1,1,0.64,0.6061,0.65,0.0,6,17,23,608,3,2012,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,Fall,4205,7736,50451124,1,4,4,144
14446,2012-08-30,3,2012,8,2,0,4,1,1,0.62,0.5909,0.73,0.0,3,14,17,608,3,2012,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,Fall,4205,7730,50450971,1,4,4,144
14447,2012-08-30,3,2012,8,3,0,4,1,1,0.62,0.5909,0.73,0.0,0,5,5,608,3,2012,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,Fall,4205,7718,50450758,1,4,4,144
14448,2012-08-30,3,2012,8,4,0,4,1,1,0.62,0.5909,0.73,0.0,4,4,8,608,3,2012,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,Fall,4205,7721,50450765,1,4,4,144
14449,2012-08-30,3,2012,8,5,0,4,1,1,0.62,0.5909,0.73,0.0,2,33,35,608,3,2012,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,Fall,4205,7748,50451888,1,4,4,144
